NAME,ADDRESS,CITY,STATE,ZIP,TYPE,DEGREES OFFERED,CAMPUS SETTING,CAMPUS HOUSING,STUDENT POPULATION,UNDERGRADUATE STUDENTS,PUBLIC/PRIVATE,PUBLISHED IN-STATE TUITION AND FEES ($),PUBLISHED OUT-OF-STATE TUITION AND FEES ($),TELEPHONE,POPULATION,LATITUDE,LONGITUDE,WEBSITE,RANK,UNDERGRADUATE POPULATION,NET PRICE,AVERAGE GRANT AID,TOTAL ANNUAL COST,ALUMNI SALARY,ACCEPTANCE RATE
NATIONAL AMERICAN UNIVERSITY-ZONA ROSA,7490 NORTH WEST 87TH STREET,KANSAS CITY,MO,64153-1934,FOUR OR MORE YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,NO,NAN,NAN,PRIVATE FOR-PROFIT,15000.0,15000.0,(816) 412-5500,-999,39.251800472000106,-94.666520874,www.national.edu/locations/campuses/zona-rosa/,,,,,,,
NATIONAL AVIATION ACADEMY OF NEW ENGLAND,130 BAKER AVE EXTENSION,CONCORD,MA,01742,AT LEAST 2 BUT LESS THAN 4 YEARS,TOW BUT LESS THAN 4 YEARS CERTIFICATE,SUBURB,NO,296.0,296.0,PRIVATE FOR-PROFIT,NAN,NAN,(781) 274-8448,328,42.462170815,-71.387088595,www.naa.edu,,,,,,,
NATIONAL AVIATION ACADEMY OF TAMPA BAY,6225 ULMERTON ROAD,CLEARWATER,FL,33760,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,710.0,710.0,PRIVATE FOR-PROFIT,NAN,NAN,(727) 531-8010,822,27.8948022430001,-82.721325685,www.naa.edu,,,,,,,
NATIONAL BEAUTY COLLEGE,4642 CLEVELAND AVE NW,CANTON,OH,44709-1837,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,100.0,100.0,PRIVATE FOR-PROFIT,NAN,NAN,(330) 499-5596,113,40.8494452890001,-81.392231236,www.nationalbc.com,,,,,,,
NATIONAL BEAUTY COLLEGE,1513 W. 70TH AVE. #A,DENVER,CO,80221,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,31.0,31.0,PRIVATE FOR-PROFIT,NAN,NAN,(303) 934-1288,36,39.825856156,-105.00762281200001,www.nationalbeautycollege.edu,,,,,,,
NATIONAL CAREER COLLEGE,14355 ROSCOE BLVD,PANORAMA CITY,CA,91402,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,259.0,259.0,PRIVATE FOR-PROFIT,NAN,NAN,(818) 988-2300,288,34.222394886000096,-118.446206926,www.nccusa.edu,,,,,,,
NATIONAL CAREER EDUCATION,6249 SUNRISE BLVD,CITRUS HEIGHTS,CA,95610,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,398.0,398.0,PRIVATE FOR-PROFIT,NAN,NAN,(916) 969-4900,435,38.6802508110001,-121.273913256,nce.edu/,,,,,,,
NATIONAL CAREER INSTITUTE,134 EVERGREEN PLACE,EAST ORANGE,NJ,07018,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,231.0,231.0,PRIVATE FOR-PROFIT,NAN,NAN,(973) 678-3901,267,40.761312602,-74.222243985,nciedu.com,,,,,,,
NATIONAL COLLEGE-NASHVILLE,1638 BELL ROAD,NASHVILLE,TN,37211,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,NO,217.0,217.0,PRIVATE FOR-PROFIT,17361.0,17361.0,(615) 333-3344,249,36.04470014,-86.700668908,www.national-college.edu,,,,,,,
NATIONAL CONSERVATORY OF DRAMATIC ARTS,1556 WISCONSIN AVE NW,WASHINGTON,DC,20007,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,41.0,41.0,PRIVATE NON-PROFIT,10200.0,10200.0,(202) 333-2202,61,38.910019645,-77.065087176,www.theconservatory.org,,,,,,,
NATIONAL HOLISTIC INSTITUTE,5900 DOYLE STREET,EMERYVILLE,CA,94608-2008,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,1115.0,1115.0,PRIVATE FOR-PROFIT,NAN,NAN,(510) 547-6442,1246,37.841873175,-122.287720676,www.nhi.edu,,,,,,,
NATIONAL LATINO EDUCATION INSTITUTE,2011 W PERSHING RD,CHICAGO,IL,60609-2205,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,13.0,13.0,PRIVATE NON-PROFIT,NAN,NAN,(773) 247-7200,27,41.822743050999996,-87.67591810499991,www.nlei.org,,,,,,,
NATIONAL LOUIS UNIVERSITY,122 S MICHIGAN AVE,CHICAGO,IL,60603,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,5992.0,3051.0,PRIVATE NON-PROFIT,10710.0,10710.0,(800) 443-5522,6954,41.8801739640001,-87.62490042399999,www.nl.edu,,,,,,,
NATIONAL PARK COLLEGE,101 COLLEGE DR,HOT SPRINGS,AR,71913,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,2017.0,2017.0,PUBLIC,4100.0,5300.0,(501) 760-4222,2286,34.512693856999995,-93.117146631,www.np.edu,,,,,,,
NATIONAL PERSONAL TRAINING INSTITUTE,809 SOUTH ORLANDO AVENUE SUITE K,WINTER PARK,FL,32789-7101,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,119.0,119.0,PRIVATE FOR-PROFIT,NAN,NAN,(407) 772-0057,121,28.5915468760001,-81.3674448199999,nptiflorida.edu/npti-orlando/,,,,,,,
NATIONAL PERSONAL TRAINING INSTITUTE OF COLORADO,"1658 COLE BOULEVARD, SUITE 50",LAKEWOOD,CO,80401-3304,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,CITY,NO,58.0,58.0,PRIVATE FOR-PROFIT,NAN,NAN,(303) 238-9999,81,39.7409126650001,-105.154450675,www.personaltraininginstitute.edu,,,,,,,
NATIONAL PERSONAL TRAINING INSTITUTE OF COLORADO,"4305 BEVERLY STREET, SUITE F",COLORADO SPRINGS,CO,80918-5925,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,CITY,NO,36.0,36.0,PRIVATE FOR-PROFIT,NAN,NAN,(303) 238-9999,41,38.894094383,-104.754668006,www.personaltraininginstitute.edu,,,,,,,
NATIONAL PERSONAL TRAINING INSTITUTE OF COLUMBUS,"10516 SAWMILL ROAD, SUITE C",POWELL,OH,43065,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,35.0,35.0,PRIVATE FOR-PROFIT,NAN,NAN,(614) 336-2664,41,40.144623559,-83.0897319969999,www.nptiohio.edu,,,,,,,
NATIONAL PERSONAL TRAINING INSTITUTE-TAMPA,8411 SUNSTATE STREET,TAMPA,FL,33634,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,NO,36.0,36.0,PRIVATE FOR-PROFIT,NAN,NAN,(813) 374-2017,38,28.0267615600001,-82.5283207799999,nptiflorida.edu/npti-tampa/,,,,,,,
NATIONAL POLYTECHNIC COLLEGE,4105 SOUTH STREET,LAKEWOOD,CA,90712,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,176.0,176.0,PRIVATE FOR-PROFIT,NAN,NAN,(888) 243-2493,218,33.8605071690001,-118.143830524,www.npcollege.edu,,,,,,,
NATIONAL TRACTOR TRAILER SCHOOL INC-BUFFALO,175 KATHERINE ST,BUFFALO,NY,14210-2007,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,CITY,NO,100.0,100.0,PRIVATE FOR-PROFIT,NAN,NAN,(716) 849-6887,115,42.865193978,-78.858154255,www.ntts.edu,,,,,,,
NATIONAL TRACTOR TRAILER SCHOOL INC-LIVERPOOL,4650 BUCKLEY RD,LIVERPOOL,NY,13088-0208,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,SUBURB,YES,102.0,102.0,PRIVATE FOR-PROFIT,NAN,NAN,(315) 451-2430,138,43.140640347,-76.1933725869999,www.ntts.edu,,,,,,,
NATIONAL UNIVERSITY,11255 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037-1011,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE",CITY,NO,16930.0,7735.0,PRIVATE NON-PROFIT,13320.0,13320.0,(800) 628-8648,19202,32.909872428,-117.24299680700001,www.nu.edu,,,,,,,
NATIONAL UNIVERSITY COLLEGE,CARR. #2 EDIFICIO NATIONAL COLLEGE PLAZA,BAYAMON,PR,00960,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE",SUBURB,NO,11260.0,10212.0,PRIVATE FOR-PROFIT,6675.0,6675.0,(787) 982-1140,12479,18.396822173,-66.156969023,www.nuc.edu,,,,,,,
NATIONAL UNIVERSITY OF HEALTH SCIENCES,200 E ROOSEVELT RD,LOMBARD,IL,60148-4583,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,655.0,67.0,PRIVATE NON-PROFIT,NAN,NAN,(630) 629-2000,879,41.861685795,-88.013214638,https://www.nuhs.edu,,,,,,,
NATIONAL UNIVERSITY OF NATURAL MEDICINE,049 SW PORTER STREET,PORTLAND,OR,97201-4848,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,NO,564.0,32.0,PRIVATE NON-PROFIT,NAN,NAN,(503) 552-1555,907,45.501941890000104,-122.676550405,www.nunm.edu,,,,,,,
NATURAL IMAGES BEAUTY COLLEGE,236 OLD ANGLETON ROAD,CLUTE,TX,77531-3603,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,56.0,56.0,PRIVATE FOR-PROFIT,NAN,NAN,(979) 265-6200,64,29.0260733580001,-95.400806947,natural-images-bc.com/,,,,,,,
NAUGATUCK VALLEY COMMUNITY COLLEGE,750 CHASE PARKWAY,WATERBURY,CT,06708-3089,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,6237.0,6237.0,PUBLIC,4424.0,13192.0,(203) 575-8040,7102,41.549550509,-73.071225447,www.nv.edu,,,,,,,
NAVAJO TECHNICAL UNIVERSITY,"LOWER POINT ROAD, STATE ROAD 371",CROWNPOINT,NM,87313-0849,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE",RURAL,YES,1600.0,1595.0,PUBLIC,4070.0,4070.0,(505) 786-4111,1867,35.6874244050001,-108.148033731,www.navajotech.edu,,,,,,,
NAVAL POSTGRADUATE SCHOOL,1 UNIVERSITY CIRCLE,MONTEREY,CA,93943,FOUR OR MORE YEARS,"POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,NO,2737.0,0.0,PUBLIC,NAN,NAN,(831) 656-2442,3665,36.5971980360001,-121.87421362,https://www.nps.edu,,,,,,,
NAVARRO COLLEGE,3200 W 7TH AVENUE,CORSICANA,TX,75110,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",TOWN,YES,8601.0,8601.0,PUBLIC,3960.0,5610.0,(903) 874-6501,9330,32.076055997,-96.49874389,www.navarrocollege.edu,,,,,,,
NAZARENE BIBLE COLLEGE,1111 ACADEMY PARK LOOP,COLORADO SPRINGS,CO,80910,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,NO,731.0,731.0,PRIVATE NON-PROFIT,11760.0,11760.0,(719) 884-5000,889,38.816660508000005,-104.752860236,www.nbc.edu,,,,,,,
NAZARENE THEOLOGICAL SEMINARY,1700 E MEYER BLVD,KANSAS CITY,MO,64131-1246,FOUR OR MORE YEARS,"POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - OTHER",CITY,YES,200.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(816) 268-5400,271,39.0092639820001,-94.565739616,www.nts.edu,,,,,,,
NAZARETH COLLEGE,4245 EAST AVE,ROCHESTER,NY,14618-3790,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,2987.0,2269.0,PRIVATE NON-PROFIT,34505.0,34505.0,(585) 389-2525,3727,43.101484086000006,-77.51651802899991,www.naz.edu,,,,,,,
NEBRASKA CHRISTIAN COLLEGE OF HOPE INTERNATIONAL UNIVERSITY,12550 S. 114TH ST.,PAPILLION,NE,68046,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",RURAL,YES,134.0,134.0,PRIVATE NON-PROFIT,17665.0,17665.0,(402) 935-9400,182,41.123130078,-96.0943452989999,www.nechristian.edu,,,,,,,
NEBRASKA COLLEGE OF TECHNICAL AGRICULTURE,404 EAST 7TH,CURTIS,NE,69025-9552,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",RURAL,YES,335.0,335.0,PUBLIC,5228.0,5228.0,(308) 367-5259,399,40.635461864,-100.510391925,https://ncta.unl.edu,,,,,,,
NEBRASKA INDIAN COMMUNITY COLLEGE,1111 HWY 75,MACY,NE,68039-0428,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE",RURAL,NO,200.0,200.0,PUBLIC,4080.0,4080.0,(402) 494-2311,264,42.114606343,-96.35168760499991,www.thenicc.edu,,,,,,,
NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,720 NORTH 87TH STREET,OMAHA,NE,68114-2852,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - OTHER",CITY,YES,1102.0,775.0,PRIVATE NON-PROFIT,16308.0,16308.0,(402) 354-7000,1248,41.265983728,-96.048500013,www.methodistcollege.edu,,,,,,,
NEECEE'S COLLEGE OF COSMETOLOGY,4646 S. 14TH ST.,ABILENE,TX,79605,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,59.0,59.0,PRIVATE FOR-PROFIT,NAN,NAN,(325) 673-7970,68,32.4315042910001,-99.78336115399999,neeceescollege.com,,,,,,,
NEIGHBORHOOD PLAYHOUSE SCHOOL OF THE THEATER,340 E 54TH STREET,NEW YORK CITY,NY,10022-5017,AT LEAST 2 BUT LESS THAN 4 YEARS,TOW BUT LESS THAN 4 YEARS CERTIFICATE,CITY,NO,83.0,83.0,PRIVATE NON-PROFIT,16200.0,16200.0,(212) 688-3770,125,40.7565870330001,-73.9653202329999,www.neighborhoodplayhouse.org,,,,,,,
NEILSON BEAUTY COLLEGE,416 W JEFFERSON BLVD,DALLAS,TX,75208,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,31.0,31.0,PRIVATE FOR-PROFIT,NAN,NAN,(214) 946-0458,34,32.742909791,-96.829120314,www.neilsonbeautycollege.com,,,,,,,
NEO-ESTHETIQUE EUROPEAN INSTITUTE,AVENIDA WINSTON CHURCHILL #305,SAN JUAN,PR,00926-0000,LESS THAN 2 YEARS (BELOW ASSOCIATE),LESS THAN ONE YEAR CERTIFICATE,CITY,NO,183.0,183.0,PRIVATE FOR-PROFIT,NAN,NAN,(787) 748-0020,202,18.3639550950001,-66.057697913,www.institutoneo.com,,,,,,,
NEOSHO BEAUTY COLLEGE,116 N WOOD ST,NEOSHO,MO,64850-1525,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,33.0,33.0,PRIVATE FOR-PROFIT,NAN,NAN,(417) 451-7216,37,36.8705573350001,-94.36858789600001,neoshobeautycollege.com,,,,,,,
NEOSHO COUNTY COMMUNITY COLLEGE,800 W 14TH ST,CHANUTE,KS,66720,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",TOWN,YES,1968.0,1968.0,PUBLIC,4794.0,4794.0,(620) 431-0216,2280,37.670057173000004,-95.464662817,www.neosho.edu,,,,,,,
NER ISRAEL RABBINICAL COLLEGE,400 MOUNT WILSON LN,BALTIMORE,MD,21208,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,419.0,249.0,PRIVATE NON-PROFIT,12400.0,12400.0,(410) 484-7200,487,39.3884119160001,-76.75316760300001,https://nirc.edu,,,,,,,
NETWORKS BARBER COLLEGE,508 BURNHAM AVE,CALUMET CITY,IL,60409,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,44.0,44.0,PRIVATE FOR-PROFIT,NAN,NAN,(708) 868-8115,49,41.6215958510001,-87.53989807299999,www.networksbarbercollege.com,,,,,,,
NEUMANN UNIVERSITY,ONE NEUMANN DRIVE,ASTON,PA,19014-1298,FOUR OR MORE YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",SUBURB,YES,2598.0,1996.0,PRIVATE NON-PROFIT,31400.0,31400.0,(610) 459-0905,3029,39.8748867320001,-75.44000071499991,www.neumann.edu,,,,,,,
NEUMONT COLLEGE OF COMPUTER SCIENCE,143 SOUTH MAIN STREET,SALT LAKE CITY,UT,84111-1917,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,430.0,430.0,PRIVATE FOR-PROFIT,24750.0,24750.0,(801) 302-2800,493,40.7660517960001,-111.89058804700001,www.neumont.edu,,,,,,,
NEVADA CAREER INSTITUTE,3231 NORTH DECATUR BOULEVARD,LAS VEGAS,NV,89130,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,294.0,294.0,PRIVATE FOR-PROFIT,NAN,NAN,(702) 893-3300,324,36.2183538900001,-115.20845923,www.nevadacareerinstitute.com,,,,,,,
NEVADA REGIONAL TECHNICAL CENTER,2015 NORTH WEST STREET,NEVADA,MO,64772,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,TOWN,NO,21.0,21.0,PUBLIC,NAN,NAN,(417) 448-3313,45,37.8610286890001,-94.363106299,nrtc.nevadar5.org/practical-nursing,,,,,,,
NEVADA STATE COLLEGE,1125 NEVADA STATE DRIVE,HENDERSON,NV,89002,FOUR OR MORE YEARS,BACHELOR'S DEGREE,RURAL,NO,4930.0,4930.0,PUBLIC,5438.0,17458.0,(702) 992-2000,5420,35.9872557670001,-114.938884093,nsc.edu,,,,,,,
NEVADA SYSTEM OF HIGHER EDUCATION-SYSTEM OFFICE,2601 ENTERPRISE RD,RENO,NV,89512,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE , DOCTOR'S DEGREE - OTHER",CITY,NO,NAN,NAN,PUBLIC,NAN,NAN,(775) 784-4901,148,39.551221454,-119.812230282,https://nshe.nevada.edu,,,,,,,
NEW AGE TRAINING,"145 WEST 30TH STREET, 8TH FLOOR",NEW YORK,NY,10001-4034,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,178.0,178.0,PRIVATE FOR-PROFIT,NAN,NAN,(212) 947-7940,208,40.748235467,-73.991500792,www.newagetraining.com,,,,,,,
NEW BEGINNING COLLEGE OF COSMETOLOGY,421 MARTLING ROAD,ALBERTVILLE,AL,35951,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,83.0,83.0,PRIVATE FOR-PROFIT,NAN,NAN,(256) 878-6430,93,34.278734689000004,-86.19702341700001,www.nbccosmetology.com,,,,,,,
NEW BEGINNINGS BEAUTY ACADEMY,1609 WEST 26TH STREET,PINE BLUFF,AR,71601-5257,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,32.0,32.0,PRIVATE FOR-PROFIT,NAN,NAN,(870) 850-7788,34,34.203685842,-92.019171715,nbbacosmetology.com,,,,,,,
NEW BRUNSWICK THEOLOGICAL SEMINARY,35 SEMINARY PLACE,NEW BRUNSWICK,NJ,08901-1107,FOUR OR MORE YEARS,"MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,NO,128.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(732) 247-5241,201,40.5024199550001,-74.447019391,www.nbts.edu,,,,,,,
NEW CASTLE SCHOOL OF TRADES,4117 PULAKSI ROAD,NEW CASTLE,PA,16101,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",RURAL,NO,454.0,454.0,PRIVATE FOR-PROFIT,NAN,NAN,(724) 964-8811,532,41.035072821,-80.40116596899999,https://www.ncstrades.edu,,,,,,,
NEW COMMUNITY WORKFORCE DEVELOPMENT CENTER,274 SOUTH ORANGE AVENUE,NEWARK,NJ,07103-2419,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,97.0,97.0,PRIVATE NON-PROFIT,NAN,NAN,(973) 639-5604,131,40.738942642,-74.19581289899999,www.newcommunity.org,,,,,,,
NEW CONCEPT MASSAGE AND BEAUTY SCHOOL,2022 SW 1ST ST,MIAMI,FL,33135,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,36.0,36.0,PRIVATE FOR-PROFIT,NAN,NAN,(305) 642-3020,58,25.7713065660001,-80.228532652,www.massagebeautyschool.com,,,,,,,
NEW DIMENSIONS BEAUTY ACADEMY INC,10158 SOUTH PARKER ROAD UNIT 101,PARKER,CO,80138-9801,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,69.0,69.0,PRIVATE FOR-PROFIT,NAN,NAN,(303) 840-6424,85,39.534571414,-104.76662039700001,https://www.newdimensionsbeauty.com,,,,,,,
NEW DIMENSIONS SCHOOL OF HAIR DESIGN,621 KENTUCKY AVE.,JOPLIN,MO,64801-5017,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,19.0,19.0,PRIVATE FOR-PROFIT,NAN,NAN,(417) 782-2875,23,37.0852682490001,-94.50939042799999,newdimensionsschoolofhairdesign.com,,,,,,,
NEW ENGLAND COLLEGE,98 BRIDGE ST,HENNIKER,NH,03242,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",RURAL,YES,2521.0,1696.0,PRIVATE NON-PROFIT,37914.0,37914.0,(603) 428-2211,2965,43.177014386000096,-71.82292212399992,www.nec.edu/,,,,,,,
